,X,Y,fact_ampl,fact_freq,FFID
127,370409.26,6354535.07,376.003727775,8.84078259733,24215012
128,370411.86,6354839.45,175.61911978900002,8.35382026194,24275013
129,370413.76,6355143.13,172.633599868,8.8055612694,24335014
130,370416.95,6355447.3,192.567758503,11.5160456155,24395015
131,370417.25,6353524.67,113.307868578,14.4587808226,24015009
132,370429.05,6350895.03,364.34218728800005,8.75673720392,23495001
133,370431.65,6351199.1,248.44544685099999,10.0342372876,23555002
134,370434.35,6351503.28,225.316568155,10.8775368278,23615003
135,370436.55,6351807.06,389.394688491,5.8140093530999994,23675004
136,370439.25,6352111.14,365.34065095,9.01742948161,23735005
137,370441.94,6352415.22,244.897188363,8.18522748109,23795006
138,370444.44,6352719.1,169.437471632,10.8301390163,23855007
139,370446.34,6353022.97,216.72190371099998,13.5153998646,23915008
140,370448.74,6353327.05,164.92653399600002,14.5016433637,23975009
141,370453.54,6353935.11,211.583577149,11.1020160303,24095011
142,370456.04,6354238.99,221.339717316,8.17183953004,24155012
143,370458.84,6354542.97,332.13823439099997,10.4901241029,24215013
144,370460.74,6354847.14,143.686479924,10.6477156057,24275014
145,370463.44,6355151.02,142.873444057,12.7789471749,24335015
146,370466.23,6355455.1,160.079372197,13.6851142256,24395016
147,370466.83,6353532.47,206.751159292,14.2756842239,24015010
148,370476.23,6350598.74,176.86366203400001,12.0953871551,23435001
149,370478.13,6350902.82,304.20294996900003,9.27228864378,23495002
150,370481.23,6351206.9,410.741918035,7.608814167789999,23555003
151,370483.23,6351510.98,348.21140780800005,7.7893550726,23615004
152,370485.93,6351814.96,349.397145919,4.1509254035900005,23675005
153,370488.23,6352118.94,263.57677178,7.488407563110001,23735006
154,370491.32,6352423.01,301.556257214,7.419125478239999,23795007
155,370493.02,6352726.79,187.99618534400003,8.77180976028,23855008
156,370495.72,6353030.77,115.337438714,14.962623385699999,23915009
157,370497.92,6353334.85,106.58228165700001,14.685900249200001,23975010
158,370502.82,6353942.91,206.809804088,9.92411895814,24095012
159,370505.32,6354246.78,351.34656012,7.60281282627,24155013
160,370508.12,6354550.76,307.744622022,10.9979083725,24215014
161,370510.42,6354855.04,148.947658509,11.9786028746,24275015
162,370512.32,6355158.72,196.95779176,11.0805192473,24335016
163,370515.41,6355462.9,217.533620908,9.46210574014,24395017
164,370515.81,6353540.27,153.179461135,10.2371335581,24015011
165,370523.01,6350302.66,192.577168279,12.919997551600002,23375001
166,370525.21,6350606.54,283.973534942,4.625380288490001,23435002
167,370527.61,6350910.62,296.30201975299997,11.1553780605,23495003
168,370530.31,6351214.7,262.8664402,10.4466658839,23555004
169,370532.41,6351518.78,328.164543922,5.616902143200001,23615005
170,370534.41,6353745.48,72.9900104946,7.30281557869,24055012
171,370535.31,6351822.75,444.42246991699994,5.06873454111,23675006
172,370537.91,6352126.83,276.32848196099997,7.37169745553,23735007
173,370540.6,6352430.81,266.435663056,8.928498455669999,23795008
174,370542.6,6352734.69,162.427513392,10.589061324700001,23855009
175,370545.3,6353038.57,129.390499391,12.044917501199999,23915010
176,370547.5,6353342.65,81.9924483236,13.716876747,23975011
177,370552.2,6353950.7,222.868457361,9.190954326069999,24095013
178,370554.7,6354254.58,250.327090539,10.547033321599999,24155014
179,370557.6,6354558.66,190.83743129,10.9689648177,24215015
180,370559.7,6354862.84,93.2791347703,12.782022208299999,24275016
181,370562.0,6355166.62,256.297616836,9.6631454899,24335017
182,370564.89,6355470.79,424.894943215,7.83720672372,24395018
183,370572.59,6350310.56,242.446886637,13.1833075302,23375002
184,370574.59,6350614.44,344.153778953,5.576155630290001,23435003
