,X,Y,fact_ampl,fact_freq,FFID
321,370873.97,6350965.5,133.716485486,13.9320397595,23495010
322,370875.97,6351269.48,162.709716621,15.3844453473,23555011
323,370877.47,6352535.07,85.3994816816,15.7139192116,23805015
324,370878.37,6351573.45,221.83615731700002,11.9107951718,23615012
325,370880.67,6351877.43,138.15411417200002,15.1025411766,23675013
326,370883.27,6352181.41,136.026803108,15.1421705122,23735014
327,370888.47,6352789.57,110.618880096,16.6142282826,23855016
328,370890.26,6353093.45,51.5945061874,17.4924203474,23915017
329,370892.76,6353397.32,106.06735474700001,13.8753196233,23975018
330,370895.46,6353701.0,101.46579382700001,14.9606126505,24035019
331,370897.96,6354005.48,128.730914312,14.7591866997,24095020
332,370898.16,6347932.71,157.324566061,14.6810616406,22895001
333,370900.36,6354309.36,80.8752571313,15.717348409100001,24155021
334,370900.56,6348236.89,193.124271005,11.5541436522,22955002
335,370903.06,6354613.34,112.45998625600001,14.9574538476,24215022
336,370903.16,6348539.97,94.93602215680001,17.1976571123,23015003
337,370905.26,6354917.72,80.056345897,15.2015107043,24275023
338,370905.56,6348844.65,188.941305819,12.2459650109,23075004
339,370907.86,6349148.52,174.911352586,13.466096083399998,23135005
340,370907.96,6355221.39,59.523728447399996,16.217401271700002,24335024
341,370910.36,6355525.47,166.887482807,14.9630162227,24395025
342,370910.76,6349452.8,220.867456354,11.3863097968,23195006
343,370913.26,6349757.08,149.05503302,12.2969188471,23255007
344,370915.15,6350060.86,222.827995403,11.966815417000001,23315008
345,370918.15,6350365.34,134.86402377299999,12.7338301078,23375009
346,370920.35,6350669.32,108.561080155,15.5482911229,23435010
347,370922.85,6350973.19,166.027137211,12.9867029577,23495011
348,370925.55,6351277.27,165.402446779,13.875842264800001,23555012
349,370927.75,6351581.25,162.622795681,13.359130779200001,23615013
350,370929.95,6351885.23,169.906914025,14.0760898889,23675014
351,370932.75,6352189.31,151.20951346,14.8339368647,23735015
352,370935.05,6352493.19,83.7167129792,14.734019675799999,23795016
353,370937.05,6352797.36,64.1404577192,17.3937971736,23855017
354,370939.24,6353101.24,80.0766513718,17.6714595764,23915018
355,370941.94,6353405.12,40.2381285432,16.9884857423,23975019
356,370944.74,6353708.8,93.7740529425,14.7915390181,24035020
357,370945.04,6347636.83,151.860979403,14.4420689483,22835001
358,370947.14,6354013.28,75.1672474675,15.607505359500001,24095021
359,370947.74,6347940.61,152.7237484,14.310259042,22895002
360,370949.74,6354317.16,97.0309417222,15.248352360899998,24155022
361,370950.04,6348244.69,193.17799100099998,12.1651328629,22955003
362,370952.14,6354621.13,52.170895078,16.2778859772,24215023
363,370952.64,6348547.86,65.5537528043,18.6949477249,23015004
364,370954.74,6354925.51,136.616069934,14.0937803283,24275024
365,370955.14,6348852.54,158.800594273,14.084822056099998,23075005
366,370957.04,6355229.19,77.50190041340001,16.393649734300002,24335025
367,370957.34,6349156.42,183.808774787,12.9426137909,23135006
368,370959.74,6355533.37,73.505949942,16.2885674828,24395026
369,370960.24,6349460.6,221.771131518,11.5401226872,23195007
370,370962.34,6349764.88,135.863829067,14.424408528099999,23255008
371,370964.14,6350068.66,243.12640003,11.494759721400001,23315009
