,V0,X,Y,FFID,Elevation
10034,1.2857142857142858,376037.3,6343281.87,21815088,122.7
10035,1.5,375988.22,6343274.08,21815087,122.6
10036,1.3846153846153846,375938.74,6343266.28,21815086,122.8
10037,1.125,375252.62,6343764.78,21935074,123.1
10038,1.3846153846153846,375889.36,6343258.38,21815085,122.7
10039,1.125,375302.5,6343772.58,21935075,123.1
10040,1.2,375351.38,6343780.17,21935076,123.0
10041,1.2857142857142858,375840.08,6343250.58,21815084,122.7
10042,1.2857142857142858,375400.36,6343787.97,21935077,123.0
10043,1.125,375790.7,6343242.79,21815083,123.0
10044,1.125,375450.54,6343795.67,21935078,122.9
10045,1.2857142857142858,375741.32,6343234.99,21815082,123.0
10046,1.2857142857142858,375499.62,6343803.26,21935079,122.8
10047,1.2,375692.04,6343227.09,21815081,123.0
10048,1.2857142857142858,375549.3,6343811.06,21935080,122.8
10049,1.2857142857142858,375598.28,6343818.66,21935081,122.7
10050,1.125,375647.76,6343826.35,21935082,122.7
10051,1.2,375696.84,6343834.05,21935083,122.6
10052,1.125,375642.56,6343219.3,21815080,123.1
10053,1.2857142857142858,375746.62,6343841.85,21935084,122.7
10054,1.2857142857142858,375593.18,6343211.5,21815079,123.1
10055,1.2,375795.7,6343850.74,21935085,122.3
10056,1.2,375845.08,6343858.54,21935086,122.0
10057,1.2,375894.36,6343866.34,21935087,122.3
10058,1.125,375943.64,6343874.23,21935088,122.2
10059,1.2,375993.02,6343882.03,21935089,122.3
10060,1.125,376042.4,6343889.83,21935090,122.1
10061,1.2857142857142858,376091.78,6343897.63,21935091,122.2
10062,1.3846153846153846,376141.16,6343905.52,21935092,121.9
10063,1.0588235294117647,376190.54,6343913.32,21935093,122.2
10064,1.0588235294117647,376239.82,6343921.12,21935094,122.2
10065,1.0,376289.2,6343928.91,21935095,122.2
10066,1.2857142857142858,375546.2,6343507.68,21875079,123.1
10067,1.2,376338.78,6343936.81,21935096,122.2
10068,1.125,375595.38,6343515.48,21875080,123.0
10069,1.2,376385.37,6343640.63,21875096,122.3
10070,1.2,375644.66,6343523.28,21875081,123.1
10071,1.0588235294117647,376335.89,6343632.83,21875095,122.0
10072,1.0,375694.14,6343531.17,21875082,123.2
10073,1.2857142857142858,376286.71,6343625.03,21875094,122.1
10074,1.0,375743.52,6343538.97,21875083,123.2
10075,1.2,376237.22,6343617.14,21875093,122.3
10076,1.0588235294117647,375793.0,6343546.87,21875084,123.0
10077,1.3846153846153846,376187.84,6343609.34,21875092,122.4
10078,1.125,375842.38,6343554.66,21875085,122.9
10079,1.3846153846153846,376138.56,6343601.54,21875091,122.3
10080,1.2,375891.46,6343562.46,21875086,122.8
10081,1.2,376088.88,6343593.85,21875090,122.5
10082,1.2,375941.14,6343570.36,21875087,122.7
10083,1.125,376039.5,6343585.95,21875089,122.7
10084,1.0588235294117647,375990.52,6343578.25,21875088,122.6
10085,1.2,376294.0,6344536.77,22055097,122.0
10086,1.125,375203.34,6343757.08,21935073,123.4
10087,1.125,376343.58,6344544.67,22055098,122.2
10088,1.2,376393.16,6344552.46,22055099,122.4
10089,1.0588235294117647,376442.24,6344560.26,22055100,122.3
10090,1.125,376491.62,6344568.16,22055101,122.3
10091,1.125,376541.0,6344575.95,22055102,122.2
10092,1.125,376587.98,6344279.97,21995102,121.6
10093,1.2857142857142858,376538.6,6344272.18,21995101,121.6
10094,1.2857142857142858,376489.12,6344264.28,21995100,121.6
10095,1.3846153846153846,376439.74,6344256.48,21995099,121.6
10096,1.2857142857142858,376390.46,6344248.69,21995098,121.8
10097,1.0588235294117647,376387.96,6343944.61,21935097,122.5
10098,1.2857142857142858,376341.18,6344240.89,21995097,121.6
10099,1.125,376437.24,6343952.4,21935098,122.2
10100,1.125,376486.73,6343960.3,21935099,122.2
10101,1.0588235294117647,376536.11,6343968.1,21935100,122.1
10102,1.0588235294117647,376585.29,6343975.89,21935101,121.7
10103,1.2,376634.87,6343983.69,21935102,121.6
10104,1.125,376681.35,6343687.51,21875102,121.8
10105,1.2,376481.23,6343351.94,21815097,122.5
10106,1.3846153846153846,376632.17,6343679.71,21875101,121.9
10107,1.3846153846153846,376530.81,6343359.84,21815098,122.5
10108,1.2857142857142858,376579.79,6343367.64,21815099,122.4
10109,1.3846153846153846,376582.89,6343671.92,21875100,121.9
10110,1.5,376629.57,6343375.53,21815100,122.4
10111,1.3846153846153846,376533.21,6343664.02,21875099,121.9
10112,1.3846153846153846,376678.85,6343383.33,21815101,122.4
10113,1.5,376483.73,6343656.22,21875098,122.2
10114,1.3846153846153846,376434.55,6343648.43,21875097,122.0
10115,1.2857142857142858,376727.93,6343391.03,21815102,122.2
10116,1.3846153846153846,376528.61,6343056.16,21755097,123.6
10117,1.125,376822.69,6342799.07,21695102,124.0
10118,1.2,376578.09,6343064.06,21755098,123.4
10119,1.125,376773.01,6342791.27,21695101,124.1
10120,1.2,376627.47,6343071.86,21755099,123.5
10121,1.2,376723.53,6342783.37,21695100,124.1
10122,1.2,376676.85,6343079.65,21755100,123.3
10123,1.2857142857142858,376674.05,6342775.57,21695099,124.0
10124,1.2857142857142858,376726.23,6343087.45,21755101,123.2
10125,1.2,376624.67,6342767.78,21695098,124.1
10126,1.2857142857142858,376775.51,6343095.25,21755102,123.2
10127,1.2857142857142858,376575.69,6342759.98,21695097,124.2
10128,1.2857142857142858,376869.37,6342503.28,21635102,123.9
10129,1.3846153846153846,376669.55,6342167.52,21575097,124.2
10130,1.2,376819.59,6342495.39,21635101,124.0
10131,1.5,376768.21,6342183.21,21575099,124.0
10132,1.2857142857142858,376721.53,6342479.79,21635099,123.8
10133,1.2,376671.95,6342471.9,21635098,123.9
10134,1.3846153846153846,376817.29,6342191.01,21575100,124.2
10135,1.3846153846153846,376866.77,6342198.81,21575101,123.8
10136,1.2857142857142858,376622.37,6342464.0,21635097,124.2
10137,1.2,376916.45,6342206.8,21575102,123.7
10138,1.2,376963.13,6341910.42,21515102,124.7
10139,1.2,376913.55,6341902.52,21515101,124.7
10140,1.2,376864.27,6341894.73,21515100,125.1
10141,1.2,376814.79,6341886.93,21515099,124.8
10142,1.2,376765.51,6341879.13,21515098,124.8
10143,1.125,376716.43,6341871.34,21515097,124.8
10144,1.125,377429.65,6344717.0,22055120,120.9
10145,1.125,377380.27,6344709.2,22055119,121.0
10146,1.2857142857142858,377330.69,6344701.3,22055118,120.6
10147,1.2857142857142858,377281.41,6344693.51,22055117,120.7
10148,1.2,377231.93,6344685.61,22055116,121.0
10149,1.2,377182.75,6344677.81,22055115,121.0
10150,1.125,377133.47,6344670.02,22055114,120.9
10151,1.2857142857142858,377084.09,6344662.12,22055113,121.1
10152,1.2857142857142858,377034.71,6344654.32,22055112,121.4
10153,1.3846153846153846,376985.23,6344646.43,22055111,121.5
10154,1.3846153846153846,376935.95,6344638.63,22055110,121.4
10155,1.2857142857142858,376886.67,6344630.83,22055109,121.2
10156,1.2,376837.28,6344622.94,22055108,121.4
10157,1.125,376787.9,6344615.14,22055107,121.3
10158,1.125,376738.52,6344607.34,22055106,121.4
10159,1.0588235294117647,376689.14,6344599.44,22055105,121.4
10160,1.2,376639.86,6344591.65,22055104,121.5
10161,1.2857142857142858,378132.97,6340273.88,21155120,125.3
10162,1.0,376590.48,6344583.85,22055103,121.8
10163,1.3846153846153846,378084.09,6340266.18,21155119,125.1
10164,1.5,378034.41,6340258.38,21155118,125.2
10165,1.2857142857142858,377984.83,6340250.48,21155117,125.4
10166,1.3846153846153846,377935.15,6340242.69,21155116,125.4
10167,1.2857142857142858,377886.37,6340234.99,21155115,125.4
10168,1.2857142857142858,377839.18,6340530.87,21215115,125.1
10169,1.2,376637.16,6344287.77,21995103,121.3
10170,1.125,377888.96,6340538.67,21215116,125.1
10171,1.2857142857142858,376686.55,6344295.57,21995104,121.4
10172,1.0,377937.94,6340546.47,21215117,125.2
10173,1.125,376735.93,6344303.36,21995105,121.5
10174,1.0588235294117647,377987.42,6340554.26,21215118,125.2
10175,1.125,378036.8,6340562.06,21215119,125.1
10176,1.2,376785.41,6344311.26,21995106,121.6
10177,1.0588235294117647,378086.19,6340569.86,21215120,125.0
10178,1.125,376834.69,6344319.06,21995107,121.6
10179,1.2,376884.17,6344326.85,21995108,121.6
10180,1.125,376933.45,6344334.65,21995109,121.6
10181,1.2,376982.93,6344342.55,21995110,121.5
10182,1.0588235294117647,377032.11,6344350.34,21995111,121.6
10183,1.2,378039.3,6340866.14,21275120,124.8
10184,1.125,377081.59,6344358.14,21995112,121.4
10185,1.3846153846153846,377989.72,6340858.24,21275119,124.8
10186,1.0,377130.87,6344365.94,21995113,121.6
10187,1.2,377940.14,6340850.44,21275118,124.9
10188,1.2857142857142858,377891.16,6340842.65,21275117,124.9
10189,1.125,377180.35,6344373.74,21995114,121.4
10190,1.2857142857142858,377841.88,6340834.85,21275116,124.9
10191,1.125,377229.63,6344381.63,21995115,121.2
10192,1.125,377279.01,6344389.43,21995116,121.0
10193,1.21875,377792.6,6340827.05,21275115,124.9
10194,1.125,377328.49,6344397.33,21995117,120.9
10195,1.3846153846153846,377743.02,6340819.26,21275114,124.9
10196,1.2,377693.44,6340811.46,21275113,125.0
10197,1.125,377377.67,6344405.12,21995118,120.7
10198,1.21875,377644.26,6340803.66,21275112,125.1
10199,1.2,377427.05,6344412.92,21995119,120.5
10200,1.3928571428571428,377595.28,6340795.97,21275111,125.1
10201,1.2857142857142858,377476.43,6344420.72,21995120,120.5
10202,1.1470588235294117,377545.5,6340788.07,21275110,125.6
10203,1.0,377495.72,6340780.27,21275109,125.6
10204,1.125,377523.21,6344124.53,21935120,120.8
10205,1.0588235294117647,377474.03,6344116.74,21935119,120.7
10206,1.2,377424.55,6344108.84,21935118,120.8
10207,1.125,377375.17,6344101.04,21935117,121.0
10208,1.3846153846153846,377325.99,6344093.25,21935116,120.8
10209,1.3846153846153846,377276.51,6344085.45,21935115,121.0
10210,1.125,377227.33,6344077.65,21935114,120.8
10211,1.125,377177.85,6344069.76,21935113,120.9
10212,1.125,377128.47,6344061.96,21935112,121.2
10213,1.0588235294117647,377079.09,6344054.16,21935111,120.9
10214,1.0588235294117647,377029.81,6344046.37,21935110,121.0
10215,1.0,376980.43,6344038.47,21935109,121.3
10216,1.2,376930.95,6344030.67,21935108,121.2
10217,1.125,376881.67,6344022.88,21935107,121.4
10218,1.125,377448.84,6341075.85,21335109,125.7
10219,1.125,376832.39,6344015.08,21935106,121.3
10220,1.125,376782.91,6344007.18,21935105,121.4
10221,1.0588235294117647,377498.72,6341083.85,21335110,125.8
10222,1.125,377547.7,6341091.55,21335111,126.0
10223,1.125,377596.78,6341099.35,21335112,125.8
10224,1.0588235294117647,376733.53,6343999.38,21935104,121.5
10225,1.2,377646.46,6341107.24,21335113,125.5
10226,1.0588235294117647,376684.15,6343991.59,21935103,121.4
10227,1.0,377695.84,6341115.04,21335114,125.3
10228,1.125,377745.02,6341122.84,21335115,124.9
10229,1.2,377794.4,6341130.73,21335116,124.6
10230,1.3928571428571428,377843.68,6341138.53,21335117,124.5
10231,1.1470588235294117,377893.16,6341146.33,21335118,124.6
10232,1.21875,377942.74,6341154.32,21335119,123.8
10233,1.2,376730.43,6343695.21,21875103,121.9
10234,1.3,377992.32,6341162.12,21335120,123.9
10235,1.0,376780.21,6343703.1,21875104,121.8
10236,1.0588235294117647,376829.49,6343710.9,21875105,121.8
10237,1.0588235294117647,376878.67,6343718.7,21875106,121.8
10238,1.3846153846153846,376928.15,6343726.59,21875107,121.6
10239,1.2857142857142858,376977.73,6343734.39,21875108,121.5
10240,1.2,377945.54,6341458.5,21395120,125.3
10241,1.2857142857142858,377027.01,6343742.19,21875109,121.6
10242,1.0,377896.36,6341450.7,21395119,125.0
10243,1.2,377846.78,6341442.91,21395118,124.8
10244,1.125,377797.2,6341435.01,21395117,124.8
10245,1.125,377075.99,6343749.98,21875110,121.7
10246,1.125,377748.02,6341427.21,21395116,124.8
10247,1.125,377125.57,6343757.78,21875111,121.5
10248,1.125,377698.54,6341419.32,21395115,124.4
10249,1.125,377649.16,6341411.52,21395114,124.5
10250,1.2857142857142858,377174.75,6343765.58,21875112,121.3
10251,1.125,377600.08,6341403.72,21395113,124.3
10252,1.2,377224.33,6343773.48,21875113,121.5
10253,1.2,377550.4,6341395.83,21395112,124.2
10254,0.75,377273.51,6343781.27,21875114,121.3
10255,1.5,377501.22,6341388.03,21395111,124.1
10256,1.2857142857142858,377323.19,6343789.37,21875115,121.2
10257,1.3846153846153846,377451.94,6341380.23,21395110,124.1
10258,1.5,377402.56,6341372.44,21395109,124.1
10259,1.3846153846153846,377372.27,6343797.17,21875116,121.2
10260,1.2857142857142858,377421.65,6343804.96,21875117,121.3
10261,1.125,377471.33,6343812.86,21875118,121.2
10262,1.2,377520.71,6343820.66,21875119,121.2
10263,1.125,377569.89,6343828.45,21875120,121.2
10264,1.2857142857142858,377616.47,6343531.87,21815120,121.3
10265,1.3846153846153846,377567.49,6343524.17,21815119,121.4
10266,1.2,377517.91,6343516.28,21815118,121.6
10267,1.125,377059.5,6341622.14,21455103,124.8
10268,1.2,377108.08,6341629.93,21455104,124.9
10269,1.125,377469.13,6343508.58,21815117,121.9
10270,1.2857142857142858,377157.96,6341637.73,21455105,124.9
10271,1.125,377419.75,6343500.68,21815116,122.4
10272,1.2857142857142858,377207.24,6341645.63,21455106,124.8
10273,1.2,377370.27,6343492.89,21815115,122.2
10274,1.2857142857142858,377256.62,6341653.42,21455107,124.6
10275,1.2,377320.79,6343485.09,21815114,122.2
10276,1.2,377306.0,6341661.22,21455108,124.4
10277,1.2857142857142858,377355.38,6341669.12,21455109,124.3
10278,1.2,377404.76,6341676.91,21455110,124.1
10279,1.2857142857142858,377271.51,6343477.29,21815113,122.2
10280,1.2857142857142858,377453.74,6341684.71,21455111,124.3
10281,1.2,377503.32,6341692.61,21455112,124.0
10282,1.125,377222.03,6343469.4,21815112,122.5
10283,1.125,377552.8,6341700.4,21455113,124.0
10284,1.2,377172.35,6343461.5,21815111,122.2
10285,1.2,377602.08,6341708.3,21455114,124.0
10286,1.2,377122.97,6343453.7,21815110,122.8
10287,1.2857142857142858,377651.86,6341716.3,21455115,124.0
10288,1.125,377700.84,6341724.1,21455116,123.9
10289,1.2,377073.79,6343445.91,21815109,122.7
10290,1.125,377750.12,6341731.89,21455117,124.0
10291,1.0588235294117647,377025.01,6343438.21,21815108,122.7
10292,1.0,377799.4,6341739.69,21455118,123.7
10293,1.2,376975.03,6343430.31,21815107,122.3
10294,1.2,376925.85,6343422.52,21815106,122.4
10295,1.125,377848.78,6341747.49,21455119,123.7
10296,1.125,377898.06,6341755.28,21455120,123.7
10297,1.2,376876.37,6343414.62,21815105,122.5
10298,1.2,376827.39,6343406.82,21815104,122.3
10299,1.2857142857142858,376777.41,6343398.93,21815103,122.2
10300,1.3846153846153846,377851.48,6342051.16,21515120,123.1
10301,1.2,377802.1,6342043.37,21515119,123.3
10302,1.2857142857142858,377752.72,6342035.57,21515118,123.4
10303,1.2857142857142858,377703.54,6342027.77,21515117,123.7
10304,1.5,377654.06,6342019.98,21515116,123.6
10305,1.2,377604.88,6342012.18,21515115,123.6
10306,1.2857142857142858,377555.1,6342004.28,21515114,123.6
10307,1.2,376824.89,6343103.24,21755103,123.1
10308,1.2857142857142858,377505.72,6341996.39,21515113,123.8
10309,1.2,376874.27,6343111.14,21755104,123.1
10310,1.2857142857142858,377456.54,6341988.59,21515112,124.0
10311,1.2857142857142858,376923.75,6343118.94,21755105,122.9
10312,1.3846153846153846,377406.86,6341980.79,21515111,123.8
10313,1.3846153846153846,376973.23,6343126.83,21755106,122.8
10314,1.2,377357.78,6341973.0,21515110,123.9
10315,1.2857142857142858,377022.51,6343134.63,21755107,122.9
10316,1.3846153846153846,377308.4,6341965.1,21515109,124.1
10317,1.2,377071.99,6343142.43,21755108,122.6
10318,1.5,377258.82,6341957.3,21515108,124.4
10319,1.2,377121.17,6343150.22,21755109,122.7
10320,1.3846153846153846,377209.54,6341949.51,21515107,124.2
10321,1.2,377170.45,6343158.12,21755110,122.6
10322,1.3846153846153846,377160.06,6341941.61,21515106,124.4
10323,1.2857142857142858,377220.03,6343165.92,21755111,122.4
10324,1.3846153846153846,377111.28,6341933.91,21515105,124.4
10325,1.2857142857142858,377269.31,6343173.72,21755112,122.4
10326,1.5,377061.89,6341926.11,21515104,124.6
10327,1.3846153846153846,377318.49,6343181.61,21755113,122.4
10328,1.2857142857142858,377368.07,6343189.41,21755114,122.3
10329,1.2857142857142858,377417.35,6343197.21,21755115,122.6
10330,1.3846153846153846,377012.71,6341918.32,21515103,124.6
10331,1.0588235294117647,377466.93,6343205.1,21755116,122.3
10332,1.125,377516.01,6343212.9,21755117,122.2
10333,1.2857142857142858,377565.59,6343220.7,21755118,122.2
10334,1.125,377614.97,6343228.59,21755119,122.2
10335,1.125,377664.25,6343236.39,21755120,122.2
10336,1.2,376718.93,6342175.41,21575098,124.0
10337,1.3928571428571428,377711.34,6342939.61,21695120,122.6
10338,1.0833333333333333,377661.36,6342931.71,21695119,122.7
10339,1.0263157894736843,377612.17,6342923.92,21695118,122.8
10340,1.2,376965.43,6342214.5,21575103,123.8
10341,1.2857142857142858,377014.51,6342222.3,21575104,123.9
10342,1.3,377562.89,6342916.12,21695117,122.8
10343,1.2857142857142858,377063.79,6342230.19,21575105,123.8
10344,1.21875,377513.81,6342908.32,21695116,122.9
10345,1.2857142857142858,377113.27,6342237.99,21575106,123.8
10346,1.3928571428571428,377464.33,6342900.52,21695115,123.2
10347,1.125,377163.15,6342245.89,21575107,123.9
10348,1.2857142857142858,377414.95,6342892.83,21695114,123.1
10349,1.2,377212.63,6342253.78,21575108,123.9
10350,1.2,377261.52,6342261.48,21575109,124.1
10351,1.125,377311.2,6342269.48,21575110,124.0
10352,1.125,377360.68,6342277.27,21575111,123.8
10353,1.0588235294117647,377409.36,6342285.07,21575112,123.9
10354,1.0588235294117647,377458.74,6342292.87,21575113,123.9
10355,1.125,377508.42,6342300.76,21575114,124.0
10356,1.125,377557.7,6342308.56,21575115,123.8
10357,1.125,377606.88,6342316.36,21575116,123.4
10358,1.3846153846153846,377656.16,6342324.16,21575117,123.3
10359,1.3846153846153846,377705.84,6342332.05,21575118,123.3
10360,1.3846153846153846,377754.92,6342339.85,21575119,123.3
10361,1.5,377804.6,6342347.65,21575120,123.3
10362,1.2,377365.37,6342885.03,21695113,123.3
10363,1.2857142857142858,377316.29,6342877.23,21695112,123.0
10364,1.3846153846153846,377757.52,6342644.23,21635120,122.5
10365,1.2857142857142858,377708.74,6342636.53,21635119,122.6
10366,1.3846153846153846,377658.86,6342628.63,21635118,122.7
10367,1.3846153846153846,377266.81,6342869.44,21695111,123.1
10368,1.2857142857142858,377610.08,6342620.94,21635117,122.8
10369,1.2,377217.73,6342861.64,21695110,123.3
10370,1.2,377560.4,6342613.04,21635116,123.1
10371,1.125,377510.72,6342605.14,21635115,123.3
10372,1.2,377168.15,6342853.74,21695109,123.0
10373,1.125,377461.34,6342597.25,21635114,123.1
10374,1.125,377412.25,6342589.45,21635113,123.0
10375,1.125,377118.77,6342845.95,21695108,123.3
10376,1.2857142857142858,377362.67,6342581.65,21635112,123.3
10377,1.0588235294117647,377313.79,6342573.86,21635111,123.3
10378,1.2,377069.29,6342838.15,21695107,123.6
10379,1.2,377264.11,6342565.96,21635110,123.2
10380,1.2857142857142858,377019.81,6342830.25,21695106,123.5
10381,1.0,377214.83,6342558.16,21635109,123.3
10382,1.2,377165.25,6342550.26,21635108,123.4
10383,1.2857142857142858,376970.33,6342822.46,21695105,123.6
10384,1.2,377116.17,6342542.47,21635107,123.4
10385,1.2857142857142858,377066.59,6342534.57,21635106,123.7
10386,1.2,376921.15,6342814.66,21695104,124.1
10387,1.3846153846153846,377017.41,6342526.77,21635105,123.7
10388,1.125,376871.77,6342806.86,21695103,124.0
10389,1.2,376968.23,6342518.98,21635104,123.6
10390,1.5,376918.75,6342511.08,21635103,123.8
10391,1.3846153846153846,376770.31,6342487.49,21635100,124.1
10392,1.0588235294117647,377479.23,6344724.89,22055121,120.6
10393,1.0588235294117647,377528.71,6344732.79,22055122,120.6
10394,1.125,377577.69,6344740.49,22055123,120.5
10395,1.0588235294117647,377626.97,6344748.39,22055124,120.4
10396,1.0588235294117647,377676.25,6344756.18,22055125,120.3
10397,1.2,377725.53,6344763.98,22055126,120.2
10398,1.2857142857142858,377772.71,6344467.7,21995126,119.8
10399,1.2,377723.23,6344459.8,21995125,120.0
10400,1.125,377673.85,6344452.0,21995124,120.0
10401,1.2857142857142858,377624.67,6344444.21,21995123,120.1
10402,1.2,377575.29,6344436.41,21995122,120.4
10403,1.5,377525.81,6344428.51,21995121,120.5
10404,1.2857142857142858,377572.69,6344132.33,21935121,120.5
10405,1.2,377621.97,6344140.13,21935122,120.3
10406,1.3846153846153846,377671.35,6344147.93,21935123,120.2
10407,1.2857142857142858,377720.83,6344155.82,21935124,120.1
10408,1.2857142857142858,377770.11,6344163.62,21935125,120.0
10409,1.2,377819.49,6344171.42,21935126,119.8
10410,1.125,377865.97,6343875.33,21875126,120.8
10411,1.2,377816.79,6343867.54,21875125,120.9
10412,1.125,377767.51,6343859.74,21875124,121.0
10413,1.2857142857142858,377718.03,6343851.84,21875123,120.9
10414,1.2,377668.75,6343844.05,21875122,121.0
10415,1.0588235294117647,377619.37,6343836.25,21875121,121.1
10416,1.2857142857142858,377666.45,6343539.77,21815121,121.2
10417,1.2,378979.93,6335246.49,20135121,127.3
10418,1.2857142857142858,377715.73,6343547.57,21815122,121.1
10419,1.2,379029.31,6335254.38,20135122,127.5
10420,1.3846153846153846,377765.21,6343555.46,21815123,121.1
10421,1.125,379078.69,6335262.18,20135123,127.2
10422,1.2,377814.69,6343563.26,21815124,120.9
10423,1.2,379128.07,6335269.98,20135124,127.1
10424,1.3846153846153846,377864.07,6343571.06,21815125,120.8
10425,1.0588235294117647,379177.45,6335277.77,20135125,127.0
10426,1.3846153846153846,377913.05,6343578.75,21815126,120.7
10427,1.2857142857142858,379226.73,6335285.57,20135126,126.9
10428,1.125,377960.44,6343283.37,21755126,121.6
10429,1.5,379180.05,6335581.85,20195126,127.0
10430,1.0588235294117647,377911.06,6343275.57,21755125,121.6
10431,1.3846153846153846,379130.77,6335574.06,20195125,127.0
10432,1.0588235294117647,377861.67,6343267.68,21755124,121.8
10433,1.2857142857142858,379080.69,6335566.16,20195124,126.9
10434,1.125,377812.49,6343259.88,21755123,122.0
10435,1.125,379031.41,6335558.36,20195123,127.0
10436,1.2,377763.11,6343252.08,21755122,122.0
10437,1.0,378982.63,6335550.67,20195122,127.2
10438,1.2,377713.63,6343244.19,21755121,122.0
10439,1.2857142857142858,378933.25,6335542.77,20195121,127.3
10440,1.125,377760.52,6342947.41,21695121,122.6
10441,1.125,377809.8,6342955.2,21695122,122.3
10442,1.2857142857142858,377859.18,6342963.0,21695123,122.2
10443,1.2857142857142858,377908.46,6342970.8,21695124,122.1
10444,0.8181818181818182,377957.74,6342978.59,21695125,122.2
10445,0.9473684210526316,378006.92,6342986.39,21695126,122.0
10446,1.2,378053.6,6342691.11,21635126,122.4
10447,1.2857142857142858,378004.22,6342683.31,21635125,122.5
10448,1.125,377955.14,6342675.51,21635124,122.5
10449,1.2857142857142858,377905.66,6342667.72,21635123,122.5
10450,1.2857142857142858,377856.38,6342659.92,21635122,122.4
10451,1.2857142857142858,377807.0,6342652.12,21635121,122.7
10452,1.125,378885.97,6335838.95,20255121,127.2
10453,1.3846153846153846,377854.08,6342355.54,21575121,123.2
10454,1.2,378935.45,6335846.75,20255122,127.1
10455,1.125,378985.33,6335854.74,20255123,127.0
10456,1.2857142857142858,377903.26,6342363.34,21575122,123.3
10457,1.2857142857142858,379034.21,6335862.44,20255124,127.2
10458,1.2857142857142858,377952.44,6342371.04,21575123,123.2
10459,1.0588235294117647,379083.69,6335870.24,20255125,126.7
10460,1.125,378001.82,6342378.83,21575124,123.2
10461,1.2,379132.77,6335878.03,20255126,126.7
10462,1.125,378051.2,6342386.73,21575125,123.0
10463,1.2,378100.98,6342394.63,21575126,122.8
10464,1.125,379086.38,6336174.32,20315126,126.5
10465,1.2857142857142858,379037.0,6336166.52,20315125,126.4
10466,1.125,378987.52,6336158.62,20315124,126.6
10467,1.3846153846153846,378937.84,6336150.83,20315123,126.4
10468,1.3846153846153846,378147.76,6342098.05,21515126,122.2
10469,1.2857142857142858,378888.96,6336143.03,20315122,126.6
10470,1.2857142857142858,378098.48,6342090.25,21515125,122.3
10471,1.125,378839.08,6336135.13,20315121,126.7
10472,1.5,378049.0,6342082.45,21515124,122.5
10473,1.3846153846153846,377999.62,6342074.66,21515123,122.8
10474,1.125,377950.04,6342066.76,21515122,123.0
10475,1.2857142857142858,377900.96,6342059.06,21515121,123.1
10476,1.2,378791.4,6336431.21,20375121,126.5
10477,1.2857142857142858,378841.88,6336439.21,20375122,126.2
10478,1.2857142857142858,378891.26,6336447.11,20375123,126.1
10479,1.2857142857142858,378940.44,6336454.9,20375124,126.1
10480,1.3846153846153846,378989.92,6336462.7,20375125,126.0
10481,1.2857142857142858,377947.64,6341763.08,21455121,123.5
10482,1.2857142857142858,379039.3,6336470.5,20375126,125.9
10483,1.3846153846153846,377996.92,6341770.88,21455122,123.3
10484,1.2,378046.5,6341778.67,21455123,123.3
10485,1.3846153846153846,378095.88,6341786.47,21455124,123.3
10486,1.2857142857142858,378145.36,6341794.37,21455125,123.2
10487,1.2857142857142858,378194.64,6341802.16,21455126,123.5
10488,1.0588235294117647,378992.22,6336766.58,20435126,125.9
10489,1.2857142857142858,378942.94,6336758.78,20435125,125.8
10490,1.3846153846153846,378893.66,6336750.89,20435124,125.8
10491,1.3846153846153846,378844.28,6336743.09,20435123,126.0
10492,1.2857142857142858,378794.8,6336735.29,20435122,125.9
10493,1.125,378241.92,6341505.48,21395126,124.2
10494,1.2857142857142858,378745.42,6336727.49,20435121,126.0
10495,1.0588235294117647,378698.44,6337023.68,20495121,126.0
10496,1.0588235294117647,378192.44,6341497.69,21395125,124.8
10497,1.0588235294117647,378748.02,6337031.47,20495122,126.2
10498,1.0588235294117647,378143.36,6341489.89,21395124,124.8
10499,1.0588235294117647,378797.2,6337039.27,20495123,126.1
10500,0.9473684210526316,378093.58,6341481.99,21395123,124.9
10501,1.125,378846.78,6337047.17,20495124,125.8
10502,1.2,378896.16,6337054.96,20495125,125.9
10503,1.125,378044.3,6341474.2,21395122,124.8
10504,1.2,378945.54,6337062.76,20495126,125.8
10505,1.2,377994.92,6341466.4,21395121,124.9
10506,1.2,378898.46,6337358.94,20555126,125.6
10507,1.125,378849.18,6337351.15,20555125,125.5
10508,1.3,378090.98,6341177.81,21335122,123.8
10509,1.2,378799.7,6337343.35,20555124,125.5
10510,1.5,378140.06,6341185.61,21335123,123.7
10511,1.3928571428571428,378189.84,6341193.51,21335124,123.6
10512,1.125,378750.22,6337335.55,20555123,125.5
10513,1.2,378700.84,6337327.65,20555122,125.5
10514,1.3,378238.92,6341201.2,21335125,123.6
10515,1.3928571428571428,378288.2,6341209.1,21335126,123.5
10516,1.3846153846153846,378651.76,6337319.86,20555121,125.4
10517,1.2857142857142858,378604.58,6337616.34,20615121,125.5
10518,1.2857142857142858,378653.76,6337624.14,20615122,125.1
10519,1.2,378335.19,6340913.02,21275126,124.4
10520,1.2857142857142858,378703.24,6337631.93,20615123,125.0
10521,1.0588235294117647,378286.11,6340905.22,21275125,124.5
10522,1.2857142857142858,378752.62,6337639.73,20615124,125.1
10523,1.2857142857142858,378236.32,6340897.33,21275124,124.6
10524,1.2,378802.1,6337647.63,20615125,125.0
10525,1.2857142857142858,378187.54,6340889.63,21275123,124.8
10526,1.2,378851.38,6337655.42,20615126,124.4
